ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
209,adc_b2_ch9,bt_p25,1.6748327414965063,0.7794901145728774,23.449439968905494,27,0.019265063659752526,0.02813652882261914,2000
210,adc_b2_ch10,bt_p26,1.3572852805244693,0.5732013793456615,18.15188360296364,27,0.023870053777584655,0.02125576092188359,1850
211,adc_b2_ch11,bt_p27,1.4559858922732585,0.5745994853673843,29.231500213805013,27,0.018550672690305938,0.018050682240820463,1850
212,adc_b2_ch12,bt_p28,1.3952124124886705,0.7661959156177771,22.057881084437074,27,0.028158908580813453,0.03009808083491659,2050
213,adc_b2_ch13,bt_p29,1.7832658023560302,0.6587677321299165,42.79078537662302,27,0.019695944019937565,0.024418059218742027,2000
214,adc_b2_ch14,bt_p30,1.3890804883597783,0.5347137265126348,20.926925722882622,27,0.022734887915725255,0.020070066721381497,2025
300,adc_b3_ch0,b1_p1,1.3948864839561022,0.6286654083512145,31.377832364595648,27,0.030945644390238548,0.028239279856857844,2075
301,adc_b3_ch1,b1_p2,0.954130169665129,0.5450696179715425,24.379052754227295,26,0.035090186521720385,0.023486699875309783,2225
302,adc_b3_ch2,b1_p3,1.31163177779405,0.5114870642443171,22.040608017848044,27,0.011965844659907493,0.01003201237266787,2075
303,adc_b3_ch3,b1_p4,1.4821557031055759,0.6069893857963927,39.18198107170875,27,0.03637913665324404,0.03554228993241506,1950
304,adc_b3_ch4,b2_p1,1.3017139742648984,0.49467699279289395,43.34015725440558,27,0.018272900059687725,0.013970933186080612,2225
305,adc_b3_ch5,b2_p2,1.3796533398182407,0.577434585401238,41.34216355365389,27,0.024487377622129016,0.0216717418851216,2225
306,adc_b3_ch6,b2_p3,1.518326483686948,0.5592062921148901,23.802681729448157,27,0.016529991495563393,0.016291277877545838,1950
307,adc_b3_ch7,b2_p4,1.2787159140311155,0.4421565970153872,22.937629538573987,22,0.022131147319882204,0.017302118450312674,1850
308,adc_b3_ch8,b3_p1,1.5799335934897127,0.5662862485447413,27.39231244092439,23,0.022249565013845014,0.02762743040541744,1975
309,adc_b3_ch9,b3_p2,1.3780918485286238,0.5517982300343071,20.107446888396094,27,0.01588251887993346,0.013852677718673871,1900
310,adc_b3_ch10,b3_p3,1.3031494726636728,0.6173253901424752,23.626853012598072,27,0.019898909628888933,0.01698038961119378,2075
311,adc_b3_ch11,b3_p4,1.5133265704558145,0.6506444073073298,25.712852875877655,27,0.017843095517534047,0.020242417527606155,2000
312,adc_b3_ch12,b4_p1,1.303212239605639,0.4697922537728622,23.82345732677206,27,0.01627242169883845,0.012800505743297582,2100
313,adc_b3_ch13,b4_p2,1.3849708386268842,0.8521405306192076,19.72164253581579,27,0.05620673380755563,0.06492008688953872,1950
314,adc_b3_ch14,b4_p3,1.6551207294660482,0.6040856070577101,23.301644708925885,27,0.014203063678789579,0.016236679263535805,2025
315,adc_b3_ch15,b4_p4,1.122310411875454,0.5155327718993069,25.298283284477172,21,0.024064023601386708,0.021305555606523977,2250
